"clintondis","vote","dem","rep","female","persfinance","natlecon","fake1","fake2","fake3","fake4","fake5"
1.0404,"Perot",1,0,0,-1,-1,34.4165140997435,-0.00358030839978085,0.310810484909419,17.1468575564213,0.0826742456907351
9.1204,"Bush",0,1,1,-1,0,19.7383150804902,-1.49582681398214,0.377188222779238,14.8654085197486,1.03985706153781
9.1204,"Clinton",1,0,1,0,0,21.8181036597049,-0.768417027015159,0.381548131802086,11.922311124159,0.650733156595379
16.16,"Bush",0,1,0,1,-1,37.1520117059409,0.408488504840148,0.0257661252593001,6.11274954420514,0.147760626492658
1.0404,"Clinton",1,0,0,-1,-1,35.2331442355577,1.90013633489472,0.101578433842709,19.6964110115077,0.109142243396491
9.1204,"Clinton",1,0,1,-1,-1,32.1764447445384,0.110009123439723,0.435598363154535,17.0091525062453,1.73090667641702
1.0404,"Clinton",1,0,0,-1,-1,33.5758920355553,1.14038682512847,0.0553345321677625,19.4608823875897,0.776096347677422
9.1204,"Bush",0,1,0,0,-1,34.585874588205,0.768081304692261,0.130515640911957,11.9180937581696,2.12883475280026
16.16,"Clinton",1,0,1,-1,-1,16.6953860076716,-1.16809162211733,0.0972279316900714,15.6493360351305,0.249347390606999
0.9604,"Clinton",1,0,1,0,-1,35.5513854831941,-0.171112652264859,0.0910692809460064,16.5289695216343,0.43819115916267
9.1204,"Clinton",1,0,1,0,-1,27.5750620171884,1.30526153634768,0.603296517676918,11.5242585039232,0.275985248852521
9.1204,"Bush",0,1,0,-1,0,31.153084153156,0.876096109595914,0.788168926370851,11.8511308894958,0.335100721102208
1.0404,"Clinton",1,0,0,-1,-1,28.5242109955821,0.463796141567798,0.0439222611797353,14.98011050676,2.55696699569438
4.0804,"Bush",0,1,1,-1,0,34.3598247703937,0.477114245376879,0.211326237147053,11.103958473308,0.832426452035916
4.0804,"Clinton",1,0,1,-1,0,28.2576377552219,-0.491405300209402,0.173132644190143,7.99959858204238,0.10900324191352
4e-04,"Perot",0,1,1,-1,-1,32.5925188294412,-1.3193853133442,0.0478826332837343,12.1136898538098,0.672038463875651
1.0404,"Perot",0,1,1,0,-1,28.0465751068051,1.29542579083131,0.0397445786046191,13.0171809697058,0.690056385006756
9.1204,"Perot",0,1,0,0,-1,24.5360639544925,-1.42021949166693,0.393820304099127,14.2219785801135,1.21072185407848
9.1204,"Perot",0,1,0,1,0,36.0500525522013,-0.93889591970583,0.025965944553415,19.2554968099575,0.36360227316618
4.0804,"Clinton",0,1,0,0,-1,33.7045000563714,0.62896499251984,0.207496616058052,7.6053426230792,0.797985683627807
0.9604,"Clinton",1,0,1,1,-1,38.6213111957823,-1.2621945493896,0.132456419368585,7.50063419481739,0.649758429732174
3.9204,"Perot",1,0,1,-1,-1,30.3257696628965,-0.551870413272792,0.0589290733528328,7.35398826398887,0.853376267528969
1.0404,"Clinton",1,0,1,1,-1,35.6250137291409,-1.18279950678248,0.309277947667642,10.3956059021875,2.32895684788439
1.0404,"Perot",0,0,1,0,0,39.8770952700954,0.62066355772895,0.164558242230366,10.2539189229719,1.05244646403463
0.9604,"Clinton",1,0,0,0,-1,28.5925894248052,0.446313016638096,0.67608801955661,9.65328594436869,1.48322992459965
1.0404,"Perot",0,0,0,1,-1,23.3852444362239,0.421884693273688,0.279026815032864,12.6561125565786,0.36115380236879
16.16,"Bush",0,1,1,0,-1,28.8032421643094,0.442464772145637,0.0331778594858537,9.34147135913372,1.00288092247666
1.0404,"Bush",0,1,0,1,-1,28.9297938000731,0.557245746378939,0.155650871961067,9.38314278493635,0.169374407363425
1.0404,"Bush",0,1,1,1,1,30.7584025225466,0.639356491970517,0.0285570897782842,8.21189061761834,0.337372232228518
9.1204,"Bush",0,1,1,0,1,38.5615248865964,-1.96866155667422,0.0282708591160675,13.6143298835959,0.583626678679138
4e-04,"Clinton",0,1,0,1,-1,28.3692805374733,-0.148816361359868,0.135434518412997,5.79889876698144,0.871618484154447
4e-04,"Clinton",1,0,1,-1,-1,31.8650232790246,0.112463812551901,0.10098953358829,5.29990220419131,1.00219815142765
4.0804,"Perot",1,0,1,-1,-1,28.8615796755223,0.72467620264776,0.174138070239375,4.39435036387295,0.0528639921918939
1.0404,"Clinton",1,0,0,0,-1,30.1022535426252,-1.18748607600528,0.272099138223533,4.29575798450969,0.0708330036140978
4.0804,"Clinton",0,1,0,-1,-1,31.5702883175313,-0.499600189815913,0.00649022220017615,14.7306363303214,0.348423493094742
4.0804,"Clinton",1,0,1,-1,-1,36.6410734801849,-1.07364299075116,0.386751299089098,19.5028386595659,0.368230157066137
1.0404,"Bush",0,1,0,-1,-1,30.6065918874539,1.05724021270968,0.369785694391433,16.4730202630162,5.23470471956232
1.0404,"Clinton",1,0,1,0,-1,33.5642116001556,1.27907258320933,1.23570826332223,14.1288734467234,0.505649963393807
4.0804,"Clinton",1,0,1,-1,-1,33.8943001489177,0.787676725359233,0.172595923145612,14.7323299627751,0.75908745169164
1.0404,"Clinton",1,0,0,0,-1,34.5738663542782,-1.22240338257699,0.549080371207802,8.87644707923755,0.0488133604428686
4e-04,"Bush",0,1,0,1,0,27.1280272390781,0.451952116736654,0.796014601082935,13.9489314027596,1.10787470820816
1.0404,"Perot",0,0,0,-1,-1,38.1344060709734,1.15044918638092,1.37958284895074,9.625833688071,0.463194890879095
4e-04,"Clinton",1,0,1,1,1,28.0952163035299,0.167940980736459,0.0982211231385241,5.1129641814623,0.881358210782488
16.16,"Bush",0,1,1,0,-1,29.4710791617512,-0.56610933289597,0.473134268668103,16.3247352861799,0.475798937957734
4e-04,"Bush",0,1,1,0,-1,37.0202513385709,-1.08611824061135,0.212478677586963,17.7574009455275,0.453131577465683
4e-04,"Clinton",1,0,0,0,-1,36.4704195307279,-0.665302795560156,0.144537817531576,10.0840469601098,2.06138646035435
0.9604,"Perot",1,0,0,0,-1,24.5500406379438,0.714848355949339,0.447298798075223,14.0330134888645,2.33708654890273
1.0404,"Perot",0,1,0,1,-1,25.6346449979127,-0.431661100381928,0.595195995615729,12.7949566233438,0.0513999885879457
0.9604,"Clinton",1,0,1,-1,-1,23.2096047031469,0.227614939940088,1.51291385905487,18.1992945168167,0.169760712888092
0.9604,"Clinton",1,0,0,0,-1,30.9092359630992,1.2949457956703,0.352252706250453,9.72537716035731,2.44243998626683
1.0404,"Clinton",1,0,0,-1,-1,30.8242043395923,0.578334940469455,0.633757029942481,9.74032338522375,7.0507425809308
1.0404,"Bush",1,0,1,0,-1,31.8205734367753,1.36467278147354,0.041561686899513,8.23681541183032,0.438435781281441
4e-04,"Bush",0,0,1,0,-1,32.7607885710928,-1.70157980266041,0.0587529242038727,4.65121998055838,0.330480005708798
4e-04,"Clinton",1,0,0,-1,-1,26.9905357700749,-0.280676279713792,0.273390227604314,15.3500936808996,1.2688664746982
0.9604,"Clinton",1,0,1,-1,-1,25.0315070445064,0.0650680194921931,0.0638749058804335,18.1257694200613,4.85321401216486
1.0404,"Clinton",1,0,1,0,-1,35.1339252803745,0.578589291608515,0.143454314675182,12.4564263564534,3.68114983083165
1.0404,"Bush",0,1,0,1,0,33.7553065130316,-1.16920662152897,0.0724786026403308,5.23686176212505,0.407368703745306
16.16,"Perot",0,1,0,0,-1,22.4541673133565,0.806184855447289,0.442001740434174,18.3596663877834,0.251802383328705
4.0804,"Clinton",0,1,1,1,-1,29.5242627457536,0.307390076162333,0.574945237459548,9.74074433138594,0.702394586576362
4.0804,"Perot",0,1,1,1,-1,25.5202608862175,0.263806013604717,1.3437897034531,5.2135776723735,0.299792590551078
1.0404,"Clinton",1,0,0,0,-1,19.6462446472902,0.508484791605046,0.541314349171329,18.2932166776154,1.59367968564078
4e-04,"Clinton",1,0,1,-1,-1,30.7506006559407,-0.116358439876994,0.0577216047483186,10.5851350929588,0.291513470932841
4.0804,"Perot",1,0,0,1,0,29.6039414537071,0.925546098499114,0.472354769441584,10.3690674493555,1.09123649164559
9.1204,"Perot",0,1,0,1,-1,29.5131536624346,0.64822977373149,0.140863857168811,10.0928833978251,0.798906459607188
9.1204,"Perot",1,0,1,-1,-1,31.0807627090062,-0.150209374167699,0.149087967195859,8.34069522330537,0.086901132017374
1.0404,"Clinton",1,0,1,0,-1,34.4123258219829,1.0403770193407,0.197922430932522,5.40070913243107,0.261013921815902
3.9204,"Clinton",1,0,0,-1,-1,31.0279875224169,0.292558684946182,0.0775465210279974,16.4379741735756,1.35493843718888
1.0404,"Bush",0,1,0,0,0,26.9178207856324,0.668751399439465,0.30049178487242,17.2940431572497,0.448202689643949
0.9604,"Clinton",1,0,1,0,-1,26.3260037403936,-0.594177641624221,0.520940345994441,6.28049026872031,0.302327041812602
1.0404,"Clinton",1,0,1,0,0,29.3409860347941,1.58043183698592,0.265120925367777,10.7730108459946,0.429354844614863
9.1204,"Bush",0,1,1,1,-1,31.5500849328948,-0.0039889443499837,0.670016102464803,7.29729110258631,0.759473334955883
9.1204,"Perot",1,0,0,0,-1,24.8015982364898,0.847842768893476,0.582234365595378,4.40999620244838,0.97842745944382
9.1204,"Perot",0,1,0,1,-1,29.0784556557881,-0.100116525892691,0.0543067023778955,16.0739316323306,1.40833393289688
9.1204,"Bush",0,1,0,1,0,34.8363363008396,-0.279629906980599,0.246383190451467,7.70692960987799,0.249659157863578
0.9604,"Clinton",1,0,1,0,-1,29.4585995438276,0.784438245280006,0.396341588955029,11.5863283711951,0.0356453363783658
4.0804,"Perot",0,1,0,1,1,26.507896662028,-1.58461664459117,0.0423592689136664,5.28662819834426,0.817445971961034
1.0404,"Perot",0,0,1,-1,0,28.6202741578723,0.47836614779403,0.554113483649302,11.1129938976374,1.69556745133343
1.0404,"Bush",0,1,1,-1,0,35.5732427268099,0.393566372994815,0.11386822645242,17.4605096280575,0.293040201473266
0.9604,"Clinton",1,0,1,1,-1,32.7502198060707,-2.69532936912452,1.21164809346648,3.23916985373944,0.242953535169363
1.0404,"Perot",0,1,1,0,-1,36.183379000408,0.368377328533257,1.58152591801229,19.906554927351,0.503910595085472
4.0804,"Clinton",1,0,1,-1,-1,30.6954892858089,-2.16841774734701,0.109778329419593,16.4131248884369,3.49675562454772
9.1204,"Clinton",1,0,0,0,-1,32.0513754824521,0.65980437689272,0.676934719678569,7.25418204371817,0.108196232506514
0.9604,"Clinton",1,0,1,-1,-1,27.2077154382593,-0.45391373338119,0.409573284584685,15.5888973886613,0.131047389935702
4.0804,"Perot",0,1,0,0,0,33.0268533446517,-0.694936825234894,0.554107804444242,10.8753801395651,0.0437219832748601
9.1204,"Bush",0,1,0,1,0,27.4683322890538,-0.00684630317266509,0.139034982925902,3.60275473329239,0.361667035739519
9.1204,"Bush",0,1,0,-1,-1,22.8971724765213,1.37305204498399,0.0765005728850762,13.3727132263593,0.441937654279172
4e-04,"Clinton",1,0,1,0,-1,30.6399648284206,-0.635323077217894,0.948466036483523,9.80452461750247,0.132502219624208
1.0404,"Clinton",1,0,1,1,-1,39.7292560886572,0.558103293948777,0.249268498536632,19.9426296255551,1.94807482316139
4e-04,"Clinton",1,0,0,-1,-1,34.0045716978653,0.341157868421877,0.353692693000937,10.5239957205486,2.11068913141701
4.0804,"Bush",0,1,1,1,0,35.8262669497313,-1.17951862914156,1.32721950293036,3.16880050348118,0.629590298514813
1.0404,"Perot",1,0,1,1,0,31.7942786154658,-1.74102201733397,0.353070978061263,3.43253011768684,0.401323684491217
4.0804,"Clinton",1,0,0,-1,0,26.9572141084189,-1.99258577123914,0.188907482195646,8.16190496878698,3.17196071876173
0.9604,"Clinton",1,0,0,1,-1,28.9887957244486,0.551274211467889,0.160806821193546,5.11372376861982,0.565606056911795
4.0804,"Perot",0,1,0,1,-1,28.6337594659404,-0.0347420615312984,0.2107807394738,4.94697391614318,0.828685877802682
4e-04,"Perot",0,1,1,1,-1,27.6565011010896,1.85057170361062,0.95920330122037,10.6848285107408,0.735023424395988
0.9604,"Perot",1,0,0,-1,-1,33.5208364196486,0.573675108263045,0.421434385067129,9.9694725156296,0.20427615987137
9.1204,"Bush",0,1,1,-1,-1,24.0131824881729,0.849695891082609,0.618828063181845,7.61274795071222,1.00423798705907
4e-04,"Clinton",1,0,1,0,-1,34.3318306605639,1.33438358533495,0.471172671116201,9.65231649763882,2.76892615655873
4e-04,"Clinton",1,0,1,0,-1,34.3207624311295,-0.500719097964974,0.472488348654715,12.4577704512049,7.16066576784768
4e-04,"Perot",1,0,1,0,-1,24.0068882046563,0.510097928228489,0.0827738361743589,6.95681001641788,0.0490289870649576
1.0404,"Perot",0,0,0,-1,-1,33.1974599895027,0.868793270244154,0.00133515754714608,3.80618286971003,1.22619436770202
1.0404,"Perot",0,0,0,0,0,42.1511332617225,1.36935168800303,0.275479254247005,19.4336375724524,1.16090922519089
1.0404,"Perot",0,1,1,-1,-1,27.213922590292,0.762651146326369,0.495392153878854,5.71602866542526,3.65241438688195
1.0404,"Clinton",0,0,1,1,-1,34.2245212070404,0.421147173037333,0.105543260840552,13.2244090288877,0.025638192251938
4.0804,"Bush",0,1,0,1,0,26.088990771903,-0.868224047271223,0.144002118768791,18.9548536015209,1.0467871770837
9.1204,"Bush",0,1,0,1,1,35.553557091014,0.729560360957693,0.138104456476867,19.858180886833,3.33466574532871
4.0804,"Clinton",1,0,1,0,-1,31.2491235996328,0.500265872418287,0.0978120371388892,13.0543106773403,1.99854316740277
9.1204,"Bush",0,1,0,0,-1,38.2595769581158,0.634250253706911,0.0461278046400779,16.5136619124096,3.44207688404207
1.0404,"Bush",0,1,0,0,0,22.7051463573154,0.423645045572256,0.985912501755969,4.49168270314112,0.778752992808345
1.0404,"Bush",0,1,0,0,-1,29.7435105693732,-0.201838044710004,0.548543759283233,4.74895535944961,2.10087827608104
3.9204,"Perot",1,0,0,1,-1,27.365374119372,-0.0768658984340142,0.134831686659406,5.21674176258966,0.77312180851749
4.0804,"Bush",0,1,0,0,0,29.0136756546185,0.687364113281517,0.16005228816842,6.83481572987512,0.470992227550596
4.0804,"Bush",0,1,0,0,-1,26.85210628657,0.17163150692454,0.312132021818468,8.69849914056249,0.813287096056056
0.9604,"Clinton",1,0,0,0,-1,25.830782097325,-0.830108574326988,1.32555266897333,13.3289986858144,1.93197311638835
9.1204,"Clinton",1,0,1,0,0,32.8936118730822,-0.290159119805667,0.0429267198567335,6.33853795286268,2.54503436932776
1.0404,"Bush",0,1,1,-1,-1,24.5620964296154,-1.31912572417651,0.0315844663418829,7.78832505014725,0.360076392069459
4.0804,"Clinton",1,0,1,0,-1,37.4201546577814,-0.967031902668912,0.0530269853921057,4.37496932176873,0.710478427777898
1.0404,"Clinton",1,0,1,-1,-1,24.0689670734312,-0.144611070135517,0.184120276787629,13.8534647277556,0.729956710669112
1.0404,"Clinton",1,0,1,0,-1,30.5053957569764,-1.79813255637493,0.479753954979883,17.5761421693023,1.57820752068403
1.0404,"Clinton",1,0,0,0,-1,32.6649464341324,-1.68854247459158,0.660616185488113,16.0575374476612,1.15434665279037
1.0404,"Perot",1,0,0,0,-1,32.9336766954631,1.10256519943608,0.10115934535861,13.2733432028908,0.384340464998842
4.0804,"Bush",0,1,0,0,0,28.4912666806681,-0.57661892421144,0.0811333004385233,14.2738406632561,4.13914393426335
4e-04,"Clinton",1,0,0,0,1,30.397509976642,-1.85169172955149,0.454943367266063,15.6975130483042,0.205184156674576
9.1204,"Bush",0,1,0,1,-1,34.8063207590484,-0.112863239428975,0.525263904255438,10.5898029960226,0.524522410705686
4.0804,"Clinton",1,0,1,0,-1,22.7176704146179,1.32106926722151,0.619231967227467,6.52286844467744,2.5146991702399
4e-04,"Clinton",1,0,1,0,-1,26.0913014423396,0.662254296934641,0.244277291985499,7.41893287887797,0.0837608477846945
0.9604,"Clinton",1,0,1,-1,-1,31.6020115715831,0.441383198353637,1.7543753539784,10.3743117023259,1.33147413931311
1.0404,"Clinton",1,0,1,-1,-1,27.776090108315,1.18374591227984,0.0705964096281656,4.67693637125194,2.40347843513257
1.0404,"Perot",0,0,1,-1,-1,36.850019969855,-0.771501441100894,0.117195242084563,3.56325559946708,1.44409503482825
4.0804,"Bush",0,1,1,1,1,33.3662693167742,0.729689191352037,0.0999971441895004,13.7679469599389,1.86727973996642
1.0404,"Clinton",1,0,0,0,-1,30.3608337620738,-0.58708561577886,0.169584524041663,12.1410657064989,0.409681097632498
1.0404,"Clinton",1,0,1,-1,-1,22.4612134123166,0.000764186362514016,0.267107249534035,16.9709951516706,2.35536662662838
4.0804,"Clinton",0,0,0,1,0,30.1305011266312,2.21446531934013,0.124340125359595,14.2456317606848,0.6900371350348
1.0404,"Clinton",1,0,0,-1,-1,28.417920659015,0.969434395709261,0.155381890923893,10.9602515422739,3.73658279000936
9.1204,"Bush",0,1,0,1,0,29.488267432397,0.768007713717215,0.162734932266176,17.5948738262523,1.53353063194993
1.0404,"Clinton",1,0,0,-1,-1,24.0922038647216,-1.10832791181816,0.702632730467746,16.1658299069386,0.333115526475012
1.0404,"Perot",1,0,1,1,-1,32.4932902191496,-0.786235919994713,0.00110631063580513,9.49971820600331,0.237172330729663
4.0804,"Clinton",0,1,0,0,0,24.8052177984648,2.2841164802616,0.148938456864337,19.7797489827499,1.25223942786094
9.1204,"Perot",0,1,1,-1,-1,28.868890092788,-1.09330076397331,0.318303996683065,6.63154686428607,0.0844937063400003
9.1204,"Bush",0,1,0,0,-1,31.9071291472568,0.214479375285073,0.0215774471871555,19.5483516198583,0.282445070485742
9.1204,"Clinton",1,0,1,-1,-1,26.0824210549348,0.892571059637072,0.11643632967025,10.6655933966395,0.544360660016537
4e-04,"Perot",0,1,1,-1,-1,32.9149570284003,1.01875797234226,0.0218094493908443,8.27566818054765,1.24600843335958
1.0404,"Clinton",0,0,0,-1,-1,23.4174479917415,1.08911201091924,0.140826974840214,17.606667395914,2.81668177230244
9.1204,"Bush",0,1,0,0,0,15.9511266051973,-0.163128989885215,0.223481076924751,15.0310978451744,1.27800433612884
1.0404,"Clinton",1,0,0,-1,-1,32.3248399539293,-0.820986697119997,0.421448306787415,12.4684439122211,0.362052128328677
1.0404,"Clinton",1,0,1,-1,-1,34.202699134805,-0.307257232988639,0.648036905846803,7.10165645880625,4.46533896376319
0.9604,"Clinton",0,0,0,0,-1,28.5707728820431,-0.902098008539463,0.242243323461119,11.9147715133149,0.0111931427381933
16.16,"Bush",0,1,0,0,0,32.520631272958,0.627068743114984,0.987090386394278,15.8323520191479,0.505580899305642
1.0404,"Clinton",1,0,0,-1,-1,24.2204173745816,1.12035502842611,0.0191223096723358,11.4975135440473,1.08309959587758
4.0804,"Bush",1,0,1,1,1,29.3642569658717,2.12721355249353,0.0605081993465622,11.1044047395699,0.470811451319605
9.1204,"Bush",1,0,1,-1,0,20.2924081197969,0.366114382931719,0.0548754800111055,11.5606117825955,0.460658194497228
4.0804,"Bush",0,1,1,-1,-1,35.9059044571926,-0.874781377193686,0.0548932041104174,13.3587037343532,1.05510803400995
4.0804,"Bush",0,1,1,0,-1,39.2995543077158,1.02447486299323,0.00836062943562865,11.3900895519182,0.39498445764184
0.9604,"Clinton",1,0,1,0,-1,35.3700613014099,0.90475889369531,0.714525820645404,6.31782588572241,0.07910660142079
1.0404,"Clinton",0,0,0,-1,-1,29.8632651679313,-0.238248695902827,0.106395166522513,11.706034262199,0.0524407384532156
4.0804,"Clinton",1,0,1,1,-1,29.8333482886204,-1.55785490387231,0.156412133636574,18.0615118003916,0.28098860848695
4.0804,"Bush",0,1,1,-1,0,22.4196618842445,0.761309895393914,0.505955048731354,4.29208956635557,4.08641949833787
4e-04,"Clinton",1,0,0,1,-1,33.9519267194411,1.12914439564163,0.286871544692322,10.929763355758,2.04188150904121
1.0404,"Bush",0,1,0,-1,0,28.9463290965411,-0.295107830705934,0.168468463071412,17.7202467964962,0.26761015271768
9.1204,"Bush",0,1,1,0,0,26.7162853731946,0.536242818358026,0.330734461842382,8.57306804135442,0.122873393354883
9.1204,"Perot",0,1,0,1,-1,22.9398710367085,-0.275890474750511,0.398258598507349,13.1170901565347,0.509365739300847
4.0804,"Bush",0,1,0,1,-1,28.5011875167686,0.682315245137513,0.955238714758174,10.9808603578713,3.72928992451584
1.0404,"Clinton",1,0,1,0,-1,25.7546943249165,-0.117290714714849,0.0796663371987443,15.914435776649,0.239689576905221
9.1204,"Bush",0,1,0,1,0,28.0148473983608,-0.344675863920062,0.207096225271622,12.0176316495053,0.137080682441592
0.9604,"Perot",1,0,0,-1,0,23.912000061182,0.11162049819721,0.194549380801618,19.4678877827246,1.5972363128418
9.1204,"Bush",1,0,1,0,-1,38.4379474147285,-0.283405314982296,0.187831294878076,19.1358994308393,3.42033307982569
0.9604,"Perot",1,0,0,1,-1,29.9199873639602,-0.591017164454285,0.0213591950014234,12.7749118914362,3.11349763704424
9.1204,"Bush",0,1,0,0,-1,35.3747253863619,-0.315936931242398,0.723835654404271,5.26684098178521,1.80024293987992
9.1204,"Bush",0,1,0,1,1,16.9915016487117,-0.00815215232553516,0.219849731617918,7.30576662695967,1.50664224146889
9.1204,"Bush",0,1,0,0,1,27.7340108500258,0.207495140718474,0.0354651627130806,19.8815711452626,0.967910274098018
9.1204,"Bush",0,1,1,1,-1,26.6225885420396,1.53242362162584,0.0381805649958551,9.93216469255276,2.8309516353889
9.1204,"Bush",0,1,0,0,-1,23.8853691031704,-1.35799783095348,0.156246139512708,6.73436893522739,0.274957065677115
1.0404,"Perot",0,1,0,0,-1,37.7330457711205,-0.199619050552942,0.415657833204572,8.9201778837014,1.29498391873659
1.0404,"Clinton",1,0,1,0,0,22.9235904011525,0.631523127780826,0.205766555077086,12.6784411717672,1.83997083507469
3.9204,"Clinton",1,0,0,-1,-1,31.5919513020401,1.76202090344287,0.0963435965940631,3.51577761815861,0.0409056167118251
1.0404,"Clinton",1,0,0,-1,-1,34.2321814278985,0.426014362615495,0.572840258451112,3.33640076615848,2.05978226094487
1.0404,"Perot",0,0,0,-1,-1,30.8909509420901,-0.0137534164753999,0.149893903483947,8.70273936865851,0.472709297202528
1.0404,"Clinton",1,0,0,0,-1,25.6237226125224,-0.307556909596359,0.864656707229924,7.35892879054882,0.0401350376196206
0.9604,"Clinton",1,0,0,-1,-1,34.7058290336208,0.41430816410829,0.929298402151083,3.38617068948224,1.72236266165021
1.0404,"Perot",0,1,0,-1,-1,30.8529404092042,0.98905792019639,0.128797965745131,16.0533912368119,0.0810623848810792
9.1204,"Bush",0,1,0,1,0,24.6825104680898,-0.183858310546053,0.622362711128402,16.2759783291258,1.20421171929212
4.0804,"Bush",0,1,0,1,-1,23.0597547619897,0.163761406846557,0.197464223951101,14.7861412581988,0.197890758412981
0.9604,"Clinton",1,0,0,1,-1,40.4335871724657,0.216936344144384,0.193866130585472,3.86828907253221,0.89378259326787
9.1204,"Bush",1,0,0,1,0,26.6074842729078,0.729277634209656,0.0876721787887315,14.2082169060595,1.10796198524059
9.1204,"Bush",0,1,0,0,-1,20.7221417304098,1.11138040702469,0.0141063105551014,15.9654062178452,1.02498494782923
0.9604,"Clinton",1,0,1,0,-1,32.6662968137683,0.279160816939631,0.0821695082628232,8.44567631860264,0.630480870604515
16.16,"Bush",0,1,0,1,-1,31.5511512803045,-0.0761706715471799,0.432753723411167,9.86768689448945,1.84183916999939
9.1204,"Bush",0,1,1,0,0,23.230828321387,1.39466313220858,0.022500508943168,3.55458655464463,0.360725577833744
1.0404,"Clinton",1,0,1,0,0,20.2852179320902,0.164534117605585,0.0358228636905551,11.3678524207789,0.663073282223195
9.1204,"Clinton",1,0,0,-1,-1,29.418487414207,1.57785197879348,0.145451741624591,5.40847337851301,0.0197652662399415
1.0404,"Clinton",0,0,0,0,0,35.6969814585471,-0.0619226576195498,0.543433488629071,16.5856932895258,0.248124178498983
4e-04,"Clinton",1,0,0,-1,0,33.1806201759107,0.613922964193686,0.267009082745199,9.95491102803499,0.548802645877004
4.0804,"Bush",0,1,0,-1,-1,27.5353128791901,-1.54608859424524,0.222091509960592,18.9193905359134,0.53335926681757
9.1204,"Perot",0,1,0,1,0,25.8290588420781,-0.112391961337408,0.28204460844239,15.4594660145231,1.43930653300744
4e-04,"Clinton",1,0,0,1,-1,31.3553337837527,-0.0217945399608857,0.0905910722600917,10.3943658070639,2.44705975229356
16.16,"Clinton",1,0,0,-1,-1,30.7867667360808,-0.758345417416546,0.361839045516403,16.5800912738778,0.133912754245102
4e-04,"Clinton",0,1,1,-1,-1,33.1485587334636,-1.0358928844223,0.73065982777581,9.2271218704991,0.884029206564183
1.0404,"Perot",1,0,0,-1,-1,28.0210102485555,0.948159302551811,0.36339198944883,9.47678894200362,3.04470975680237
1.0404,"Perot",1,0,1,0,-1,34.4967702660155,0.91415873392772,0.253550147623722,14.4503100181464,0.732587552222274
4e-04,"Clinton",1,0,1,-1,-1,25.8459423633188,-1.29873199484646,0.297728926860694,10.476088876836,0.138515745755285
4.0804,"Perot",0,1,0,-1,0,28.3472764994002,0.424378794934342,1.50918125725331,15.1142899557017,1.45553718498888
9.1204,"Bush",0,1,1,-1,0,33.7040726186295,-1.11254531995509,0.292383573004011,10.400400417624,1.60419482915642
1.0404,"Perot",0,1,1,1,0,34.9498580431356,-1.05107322618156,0.135870554329207,14.3113221093081,0.895808367016626
0.9604,"Clinton",1,0,0,1,-1,20.3074764927331,0.525412448266355,0.747745212746374,11.8920907955617,1.22269716761531
4.0804,"Clinton",1,0,0,1,0,30.5359520350808,-0.686024000093054,0.119848944582957,18.3609588409308,1.98204275212231
0.9604,"Perot",0,1,0,0,0,33.0438950586732,0.993479982122214,0.355591888215049,18.9438083660789,0.686409504618496
1.0404,"Clinton",1,0,1,0,-1,22.7458784325468,0.0385235990753455,0.25615046619089,19.3387004900724,0.935090639586461
1.0404,"Clinton",1,0,0,-1,-1,32.4031279993761,0.536148975785724,0.397548066127702,6.97291772416793,1.03349229409815
4e-04,"Clinton",1,0,0,-1,-1,25.859128648016,-0.523626697886161,0.433921975690528,10.3345682495274,0.366642462555319
1.0404,"Clinton",1,0,1,1,-1,35.1012650608221,-1.15122133494359,0.110625010294219,10.1209389825817,0.101110516581684
1.0404,"Clinton",0,0,0,0,-1,32.6924101605132,0.914752241002756,0.49827516324501,5.71293623698875,2.35971545967666
4e-04,"Clinton",1,0,0,1,-1,33.845261474978,0.238071491562714,0.265018041497965,12.0333721465431,1.42923074579778
9.1204,"Bush",0,1,0,-1,-1,30.6035966464352,-0.239067759454706,1.34123555223235,18.8695161973592,0.625802121125162
0.9604,"Bush",0,1,0,1,-1,34.3182421707888,0.0692353265457363,0.665896804354398,4.53688313020393,0.568680612994437
1.0404,"Clinton",1,0,1,0,-1,36.9025726415727,1.32590834259925,0.0334132118150592,14.1588056439068,0.91466996887154
4.0804,"Clinton",1,0,1,0,-1,39.8312400772782,-0.698166634620072,0.0753015095057587,6.03479897533543,1.03306981265069
9.1204,"Clinton",1,0,1,-1,-1,29.8580247262547,-0.749408444463181,0.480884724579064,7.22589606465772,0.400695661548525
4.0804,"Perot",1,0,0,-1,-1,18.754744548338,-0.619615052707355,0.131532597665985,12.849156443961,2.22429475361917
9.1204,"Clinton",1,0,1,0,-1,30.15763002297,-1.58499126820987,0.169562392300603,4.68560482631437,0.039773756172508
4e-04,"Clinton",1,0,1,-1,-1,31.0278060422499,0.819628137503742,2.15896891426426,14.3107036172878,0.390763039235026
4.0804,"Bush",0,1,0,0,0,29.223273264278,0.192369646744246,0.445302314110998,13.5446713326965,0.439602312631905
9.1204,"Bush",0,1,0,1,0,32.8414431038854,0.207171974217929,2.04978151608232,17.8388858907856,0.463775453157723
4e-04,"Clinton",1,0,1,1,-1,35.0533898225713,-0.0433473543476873,0.34597483089656,6.38030906789936,0.263317629097561
4e-04,"Clinton",0,1,1,1,0,27.4100878491609,-0.51016044142411,0.330229587528511,8.45212090737186,0.222505589896921
